,product_id,product_category_name,sum,sum_cum,cumulative_percentage,absolute porcentage
55,13db47eae724e2848e12b71a617a3a41,audio,4047.791999999998,420377.7719999999,0.09861598672900003,0.09495673385741062
56,5769ef0a239114ac3a854af00df129e4,telefonia_fixa,4032.0,424409.7719999999,0.09956184943862809,0.09458627096280633
57,ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,3964.2239999999974,428373.99599999987,0.10049181264651812,0.09299632078900291
58,0433830caca22b01a0f477d31307b043,portateis_casa_forno_e_cafe,3957.899999999999,432331.8959999999,0.10142029231378918,0.09284796672710594
59,f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,3941.9399999999987,436273.8359999999,0.10234502794116797,0.09247356273787814
60,4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,3932.0699999999965,440205.9059999999,0.10326744817545547,0.09224202342875039
61,4298b7e67dc399c200662b569563a2b2,informatica_acessorios,3881.8799999999937,444087.7859999999,0.10417809438955541,0.09106462140999455
62,44fc450365728c413fefc547592626be,eletroportateis,3836.3999999999987,447924.1859999999,0.10507807149749618,0.08999771079407493
63,a92930c327948861c015c919a0bcb4a8,relogios_presentes,3836.1000000000095,451760.28599999996,0.10597797822874723,0.08999067312510473
64,595fac2a385ac33a80bd5114aec74eb8,perfumaria,3791.069999999998,455551.35599999997,0.10686732141887363,0.08893431901264037
65,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,3771.4500000000025,459322.806,0.10775206197349337,0.08847405546197326
66,25292482a61cb3298df8dbe15ea69daf,beleza_saude,3763.9500000000003,463086.756,0.1086350431108705,0.08829811373771203
67,e4d325bd1eea550509bdbbc5c3301fc1,perfumaria,3762.6419999999976,466849.398,0.1095177174058805,0.08826742950100082
68,24c66f106f642621e524291a895c9032,beleza_saude,3666.989999999995,470516.388,0.11037795279714513,0.08602353912646347
69,0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,3639.2999999999934,474155.68799999997,0.11123169241995004,0.08537396228049118
70,c6dd917a0be2a704582055949915ab32,cool_stuff,3620.519999999994,477776.208,0.11208102646197945,0.08493340420294122
71,dc404a1496a08f9f5540c8b5d4b92925,brinquedos,3588.4199999999983,481364.62799999997,0.11292283019821049,0.0841803736231035
72,5237739bb5fee495dbd337755a138660,relogios_presentes,3565.5149999999994,484930.143,0.11375926067418259,0.08364304759720992
73,af0a99476d96dcc1a1baa7c0d9ff6b9d,beleza_saude,3552.089999999999,488482.233,0.11459254179329043,0.0833281119107824
74,cc971e0365873137b8bef2ebad633e6f,cool_stuff,3494.8499999999976,491977.083,0.11541239504000263,0.0819853246712211
75,cb26d15d1b6eabaac7c0803774245884,esporte_lazer,3423.6,495400.68299999996,0.11621553382291003,0.08031387829074002
76,1aecdb5fa3add74e385f25c6c527a462,ferramentas_jardim,3415.1849999999995,498815.86799999996,0.11701669853967121,0.08011647167611897
77,36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,3399.2579999999994,502215.12599999993,0.11781412695797598,0.07974284183047795
78,cac9e5692471a0700418aa3400b9b2b1,bebes,3345.318,505560.44399999996,0.1185989016474719,0.07847746894959161
79,2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,3342.179999999998,508902.62399999995,0.11938294019679352,0.07840385493216069
80,ddceb6eef6af67e9fbbd4c148dbe5fd9,cool_stuff,3313.4189999999985,512216.04299999995,0.12016023173287316,0.07772915360796395
81,4fe644d766c7566dbc46fb851363cb3b,artes,3301.109999999997,515517.15299999993,0.12093463571337422,0.07744039805010648
82,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,3296.369999999996,518813.5229999999,0.12170792774217795,0.07732920288037338
83,53ea9da485f6aed8a6f03a85831fe021,relogios_presentes,3289.6529999999984,522103.1759999999,0.1224796440368992,0.07717162947212515
84,08574b074924071f4e201e151b152b4e,ferramentas_jardim,3278.459999999995,525381.6359999999,0.12324873457732759,0.0769090540428377
85,b5ebab9fa4b5f2771ec47a5d6139f3ff,instrumentos_musicais,3256.8299999999995,528638.4659999999,0.12401275095842826,0.07640163811006857
86,afeeea6271148ee1bb15173b8187c431,telefonia,3256.2359999999985,531894.7019999999,0.12477662799368333,0.07638770352550707
87,f22c9d6ce2431ff939aad39e026cc7ef,automotivo,3239.7300000000005,535134.4319999999,0.12553663290347086,0.07600049097875312
88,4c2394abfbac7ff59ec7a420918562fa,beleza_saude,3212.621999999995,538347.0539999999,0.1262902785755767,0.07536456721058342
89,84f456958365164420cfc80fbe4c7fab,cama_mesa_banho,3196.4279999999962,541543.4819999998,0.12704012531397227,0.07498467383955873
90,78efe838c04bbc568be034082200ac20,moveis_decoracao,3163.589999999995,544707.0719999998,0.1277822686199128,0.07421433059405358
91,9c5cec867c62c0ec4674b002eb1c3e0c,eletrodomesticos,3161.9999999999995,547869.0719999998,0.1285240389293979,0.07417703094851032
92,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,3154.7399999999975,551023.8119999998,0.12926410612299216,0.07400671935942545
93,19936fa4f614ee0590d3b77ac83fd648,telefonia_fixa,3138.0,554161.8119999998,0.1300002462973009,0.07361401743087458
94,cce3ce6484896041ae3dafdd4308a39c,consoles_games,3107.97,557269.7819999998,0.13072934176497022,0.07290954676693283
95,3225c54bb2785c33f49f50398fcdb88c,relogios_presentes,3099.2309999999998,560369.0129999998,0.13145638715966848,0.07270453946982372
96,4df83a41105e00e0845b9d12b5fe601c,relogios_presentes,3096.3300000000004,563465.3429999998,0.13218275201177726,0.07263648521087951
97,25f86162fee18735fffdb762dcb10d7c,cama_mesa_banho,3084.9899999999966,566550.3329999998,0.1329064566250152,0.07237046132379653
98,d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,3061.151999999998,569611.4849999998,0.13362456910648926,0.07181124814740485
99,a50acd33ba7a8da8e9db65094fa990a4,automotivo,3026.340000000004,572637.8249999997,0.13433451507689,0.07099459704007433
100,2a2d22ae30e026f1893083c8405ca522,cama_mesa_banho,3025.619999999998,575663.4449999997,0.13504429214323546,0.07097770663454511
101,f27aff266ad97e75d4a24c893b2c311e,eletrodomesticos_2,3022.5,578685.9449999997,0.13575333729200798,0.07090451487725252
102,8a12c0e223d9dbd49ccfcd2ad25d1b30,construcao_ferramentas_construcao,2997.0,581682.9449999997,0.13645640042215562,0.07030631301476452
103,69d3ff4f45d52d69e4b06760e0e154e2,instrumentos_musicais,2984.532,584667.4769999997,0.13715653869707914,0.07001382749235276
104,3fbc0ef745950c7932d5f2a446189725,beleza_saude,2978.2470000000044,587645.7239999997,0.13785520258035336,0.06986638832742201
105,db5efde3ad0cc579b130d71c4b2db522,audio,2954.000999999999,590599.7249999997,0.13854817861956567,0.06929760392123036
106,2a5806f10d0f00e5ad032dd2e3c8806e,moveis_escritorio,2928.4289999999987,593528.1539999997,0.13923515574974757,0.06869771301818946
107,933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,2900.7150000000006,596428.8689999997,0.13991563148133457,0.06804757315869961
108,e9a69340883a438c3f91739d14d3a56d,utilidades_domesticas,2899.923,599328.7919999997,0.14059592141846072,0.06802899371261761
109,38c56c5c5b16958d95bf8254498ad555,relogios_presentes,2891.3999999999996,602220.1919999997,0.1412742119538324,0.06782905353716721
110,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,2888.2949999999973,605108.4869999997,0.14195177409046564,0.06775621366332304
111,b4436da747c3a53ab07ac0e71de17dcd,esporte_lazer,2878.2,607986.6869999997,0.1426269680514903,0.06751939610246756
112,066bbc3a1363adc4d73e093aefd9363a,informatica_acessorios,2856.0419999999995,610842.7289999997,0.1432969639902134,0.06699959387231033
113,9bfc55df037ce3ac01bfd84781adf7e5,audio,2832.582,613675.3109999998,0.14396145647180164,0.0664492481588214
114,34f99d82cfc355d08d8db780d14aa002,pcs,2819.9909999999995,616495.3019999998,0.14462299524372296,0.06615387719213174
115,3db0b74faf0d26a6b252528659d6b849,cool_stuff,2759.9399999999996,619255.2419999997,0.14527044671366612,0.06474514699431738
116,e59dd207c69d86e890febadc796d1078,cool_stuff,2750.510999999999,622005.7529999998,0.1459156862442519,0.06452395305857622
117,5411e9269501a870cabf632f05655131,papelaria,2745.8999999999983,624751.6529999998,0.1465598440851169,0.06441578408650044
118,fe59a1e006df3ac42bf0ceb876d70969,informatica_acessorios,2743.23,627494.8829999998,0.14720337557344354,0.0643531488326635
119,f7740e5b4337a3cc4a8a204553101a85,beleza_saude,2728.4399999999996,630223.3229999997,0.14784343749096773,0.06400619175242045
120,0bbdc963004d9b2fd3427ee3c5ae3608,esporte_lazer,2720.9999999999995,632944.3229999997,0.14848175406658728,0.06383165756195337
121,e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,2684.7299999999973,635629.0529999997,0.14911156210042154,0.06298080338342629
122,fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,2684.099999999999,638313.1529999997,0.14974122234320741,0.0629660242785884
123,8317b177579dd27ff068b83205e2169b,cool_stuff,2670.5579999999995,640983.7109999997,0.15036770578222003,0.06264834390126242
124,c1ad8ac66c91ad301cefc322ba2adf31,relogios_presentes,2644.1639999999998,643627.8749999997,0.15098799748007244,0.06202916978524252
125,fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,2641.229999999998,646269.1049999996,0.15160760089389955,0.06196034138271151
126,c6ea63369936552872ae890c82175b4b,cama_mesa_banho,2640.525,648909.6299999997,0.1522270389225059,0.06194380286063101
127,657247f6f60543b93e3cc708a8e6329c,malas_acessorios,2620.6980000000012,651530.3279999996,0.1528418257556896,0.061478683318374194
128,9453bde60c4ee52155c963641736cfc5,beleza_saude,2607.4289999999996,654137.7569999996,0.15345349982788772,0.061167407219811294
129,8b5227e28272123eefd613a10ffd7704,relogios_presentes,2585.3999999999996,656723.1569999997,0.15406000613976084,0.06065063118731137
130,423a6644f0aa529e8828ff1f91003690,agro_industria_e_comercio,2552.3999999999996,659275.5569999997,0.15465877101576647,0.05987648760056221
131,fe9dfbe7f974621789683b7b78be2a16,beleza_saude,2541.986999999999,661817.5439999996,0.15525509311687244,0.059632210110597994
132,928e52a9ad53a294fdcc91bcf59d1751,utilidades_domesticas,2538.0,664355.5439999996,0.15585047991177226,0.05953867948998077
133,8aa6223e400af9c97b07c75993142721,bebes,2530.667999999999,666886.2119999996,0.15644414670037568,0.05936667886034303
134,27535386be7362e36d9e78c2afb8c0e5,beleza_saude,2519.79,669406.0019999996,0.15703526163021042,0.059111492983474644
135,4d0322b5ddf89ce6a3564aca2e261a3a,ferramentas_jardim,2517.0,671923.0019999996,0.15762572205683092,0.05904604266204949
136,629e019a6f298a83aeecc7877964f935,automotivo,2507.249999999999,674430.2519999996,0.15821389524103602,0.05881731842050994
137,b114bf337c0626166abe574eee9e3f32,moveis_escritorio,2504.4,676934.6519999997,0.15880139984668892,0.05875046056529073
138,2028bf1b01cafb2d2b1901fca4083222,perfumaria,2503.650000000002,679438.3019999997,0.15938872851061758,0.058732866392864645
139,4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,2477.844000000001,681916.1459999997,0.15997000337169787,0.05812748610802679
140,aed75ad669fbebd5a385ac7cc2ae7573,beleza_saude,2475.0,684391.1459999997,0.16055061106175972,0.058060769006186924
141,617186c3d97ea56c9c683a8a3974e8c1,perfumaria,2453.7059999999997,686844.8519999997,0.16112622341438637,0.057561235262664594
142,777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,2452.6499999999987,689297.5019999997,0.16170158804106527,0.057536462667888595
143,7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,2438.0999999999995,691735.6019999997,0.16227353939829348,0.05719513572282195
144,78819ab10b4a44927c832a21c06849e0,informatica_acessorios,2437.1339999999996,694172.7359999997,0.16284526414258085,0.0571724744287371
145,2948658cb6abc82847412be7201bfc4c,beleza_saude,2430.0,696602.7359999997,0.16341531532918704,0.05700511866061989
146,952670bc019a73f0933157ec82ff6e4f,cama_mesa_banho,2426.349,699029.0849999997,0.16398451003147954,0.05691947022924955
147,3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,2421.186000000005,701450.2709999997,0.16455249355094223,0.05679835194626828
148,b5e13c9a353102f79c6206ff5cb61a50,brinquedos,2421.179999999999,703871.4509999998,0.16512047566287114,0.05679821119288873
149,4ca7b91a31637bd24fb8e559d5e015e4,eletroportateis,2399.4,706270.8509999998,0.16568334842712748,0.05628727642563431
150,5183344b5357029cfd88c7f511ed876d,instrumentos_musicais,2398.7999999999997,708669.6509999998,0.16624608043800443,0.0562732010876934
151,f39a8b27ce90ac582103bf36f09690dd,consoles_games,2395.7999999999997,711065.4509999999,0.1668081086819843,0.05620282439798894
152,122bedead6e7541d311e6e0ab3cf248f,cool_stuff,2384.1,713449.5509999999,0.16736739223506572,0.05592835530814151
153,df0c26d7ddb998e2517658a55e46e48a,eletrodomesticos_2,2382.8999999999996,715832.4509999999,0.16792639428138834,0.05590020463225972
154,1f411e9a31196b71ed8438c8254b858e,pcs,2363.976,718196.4269999999,0.1684809569661244,0.05545626847360394
155,3ecf69ee1fe21cfd40b30cbea549e563,eletroportateis,2360.3999999999996,720556.8269999999,0.16903468076071915,0.05537237945947619
156,7fb04722aba7a2b632bac8f9819796f3,beleza_saude,2356.0800000000004,722912.9069999999,0.16958739113098215,0.05527103702630178
157,679d1a26cc192f14e7e30ae397f8b089,beleza_saude,2347.7789999999995,725260.6859999999,0.17013815417824105,0.055076304725889494
158,437c05a395e9e47f9762e677a7068ce7,beleza_saude,2343.479999999999,727604.1659999999,0.17068790872753647,0.054975454929542984
159,0eb41884a8773e019708fb8409fd8347,bebes,2339.4,729943.5659999999,0.17123670615385192,0.05487974263154492
160,dd113cb02b2af9c8e5787e8f1f0722f6,esporte_lazer,2324.7,732268.2659999998,0.17178205512237185,0.054534896851993024
161,09481a6dfe9eb590dc8b265b54dc4c97,informatica_acessorios,2309.22,734577.4859999998,0.17232377265370302,0.054171753133117964
162,f8b624d4e475bb8d1bddf1b65c6a64f6,utilidades_domesticas,2309.1000000000004,736886.5859999998,0.17286546203435832,0.054168938065529804
163,bd9fca6bf4bdcbf4094d7bc11415dfe5,eletroportateis,2308.2,739194.7859999997,0.1734069402849445,0.05414782505861845
164,7614c62b86a81021243e438cfde78ccc,beleza_saude,2261.8529999999996,741456.6389999997,0.17393754604073822,0.05306057557937409
165,b0961721fd839e9982420e807758a2a6,ferramentas_jardim,2236.0500000000006,743692.6889999998,0.1744620986974505,0.052455265671225985
166,0abc19e41fdc9d6894b8cae651619253,eletronicos,2212.38,745905.0689999998,0.17498109863334507,0.05189999358945771
167,41cd333a4af5e36df81fc0b83ccf8e2d,bebes,2206.7400000000007,748111.8089999998,0.1754987754874732,0.051767685412813326
168,e3dd336775af78a83fc27ed85f0f15da,beleza_saude,2201.9249999999993,750313.7339999998,0.1760153227957316,0.051654730825837616
169,93c902b021a9e594f658ab1b0351602a,eletronicos,2196.209999999999,752509.9439999998,0.1765305294280511,0.051520663231950606
170,a9516a079e37a9c9c36b9b78b10169e8,moveis_escritorio,2182.917,754692.8609999998,0.1770426176692498,0.051208824119870114
171,5d6bea33648f018dbb563f3a2fab09f3,moveis_decoracao,2162.94,756855.8009999997,0.17755001952668106,0.05074018574312806
172,d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,2160.9000000000033,759016.7009999998,0.17805694282262235,0.050692329594129094
173,5328338cfaa16ba10561cd970c73ca11,cool_stuff,2160.900000000001,761177.6009999998,0.17856386611856365,0.05069232959412904
174,d04e48982547095af81c231c3d581cb6,relogios_presentes,2160.4500000000003,763338.0509999997,0.17907068384947036,0.05068177309067336
175,2d4500a3d35334916c955b3c365dbefe,eletroportateis,2158.2,765496.2509999997,0.17957697375520432,0.05062899057339499
176,aba86c093ccdbac75b09111d57e50004,moveis_escritorio,2153.4000000000024,767649.6509999997,0.180082137633903,0.0505163878698679
177,f71973c922ccaab05514a36a8bc741b8,malas_acessorios,2149.857000000001,769799.5079999997,0.18058647036389625,0.050433272999326886
178,d2e131d6f19ae0d665fc1a6c420b4f4c,relogios_presentes,2143.176,771942.6839999997,0.1810892358050098,0.050276544111355015
179,61937887eb6ee0b405a5759756426486,beleza_saude,2133.15,774075.8339999997,0.18158964925715343,0.05004134521436268
180,b68cf84ede4fd1e14b1740de5b727d55,beleza_saude,2130.2999999999997,776206.1339999997,0.18208939413074487,0.049974487359143435
181,363218ba55c610b750224f90bdd34be1,cama_mesa_banho,2124.393,778330.5269999998,0.18258775328731605,0.049835915657115336
182,223d34a3d9334039f5ff9511dc044bbb,telefonia,2111.7360000000012,780442.2629999998,0.18308314325134858,0.04953899640325222
183,dbb67791e405873b259e4656bf971246,informatica_acessorios,2111.0310000000013,782553.2939999998,0.1835783678301603,0.04952245788117166
184,a3cd9517ebf5a50dca25acce54f3b171,utilidades_domesticas,2104.272,784657.5659999998,0.18407200682215297,0.049363899199267466
185,43944a8f8f0b7ae86b6c3d3c2f257375,eletrodomesticos,2097.0,786754.5659999998,0.1845639398831872,0.049193306103423824
186,41c24b8ce92d1a2cac62db5edfd088b2,relogios_presentes,2088.5429999999988,788843.1089999997,0.18505388902533865,0.0489949142151469
187,8b52d90d2e8716dad633486c6cc94ecf,telefonia,2076.9,790920.0089999997,0.1855411068481627,0.04872178228240389
188,ada6a9116c85d8e56232e0a4265d7db9,eletrodomesticos_2,2076.3,792996.3089999998,0.18602818391760734,0.048707706944463
189,4178e16324fd0c9a8e18463caf390cc6,cool_stuff,2075.4,795071.7089999998,0.18651504985698286,0.048686593937551655
190,672e757f331900b9deea127a2a7b79fd,agro_industria_e_comercio,2065.5,797137.2089999998,0.18699959336559813,0.048454350861526906
191,0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,2062.110000000003,799199.3189999998,0.18748334161761973,0.04837482520216092
192,fbc1488c1a1e72ba175f53ab29a248e8,perfumaria,2061.7470000000008,801261.0659999998,0.18796700471384678,0.04836630962270663
193,fb55982be901439613a95940feefd9ee,papelaria,2059.5000000000027,803320.5659999998,0.18845014068866797,0.04831359748211803
194,2f178dc91b792930e1ff40a77a123506,telefonia,2054.9490000000005,805375.5149999998,0.18893220904910635,0.0482068360438363
195,64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,2053.8269999999998,807429.3419999998,0.1894140142007252,0.04818051516188681
196,11fd9d7ba552e1d28872e008acf1e050,cool_stuff,2052.0300000000007,809481.3719999999,0.18989539779597275,0.04813835952475386
197,9545d45c37449ccbc376de3a04c66e71,beleza_saude,2046.1799999999996,811527.5519999999,0.19037540904577108,0.04800112497983011
198,fb8c11da2e1b1634e879d1c3c6762dc2,pcs,2040.0,813567.5519999999,0.19085397053576147,0.04785614899903892
199,caaa713799b547352795c831a14f1c3c,pcs,2039.976,815607.5279999999,0.19133252639561668,0.04785558598552128
200,8f211599d0cde9d8551a6984d758e1f4,utilidades_domesticas,2036.25,817643.7779999999,0.19181020817698577,0.04776817813690833
201,69455f41626a745aea9ee9164cb9eafd,relogios_presentes,2034.7440000000004,819678.5219999999,0.19228753666737253,0.047732849038676695
202,f35927953ed82e19d06ad3aac2f06353,livros_interesse_geral,2030.997,821709.5189999999,0.19276398615290488,0.047644948553235804
203,7612afaa8218e79b3011243ed9edea9c,esporte_lazer,2030.58,823740.0989999998,0.19324033781483854,0.047635166193366885
204,7b35be468d9795a7529f65c50ec87668,relogios_presentes,2020.575,825760.6739999998,0.19371434241417054,0.047400459933202486
205,489ae2aa008f021502940f251d4cce7f,utilidades_domesticas,2020.5,827781.1739999998,0.19418832941933015,0.04739870051595987
206,69c590f7ffc7bf8db97190b6cb6ed62e,pcs,2018.6999999999998,829799.8739999997,0.1946618941643515,0.04735647450213718
207,e9c1abcc7126360336d8f56d49041a8c,beleza_saude,1989.3000000000006,831789.1739999998,0.19512856199378184,0.046666782943033405
208,fe01b643060a6446e59f58e3021e66b3,perfumaria,1980.4800000000016,833769.6539999997,0.19559316074853486,0.046459875475302295
209,cf78006a2a6b0429b9663edd99bb38f9,moveis_decoracao,1979.9340000000004,835749.5879999998,0.19605763141771262,0.04644706691777605
210,b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,1972.2929999999983,837721.8809999997,0.1965203095926036,0.046267817489098716
211,b192be433004cc1f10b467c0e9ea309b,informatica_acessorios,1962.8700000000003,839684.7509999997,0.19698077723567098,0.04604676430673703
212,628f5ed6c14790dcb9233c8dbf596175,beleza_saude,1957.9649999999997,841642.7159999997,0.19744009421986167,0.04593169841907021
